,Unnamed: 0,Unnamed: 0.1,clave_ct,nom_turno,nombre_ct,domicilio,localidad_inegi,nombre_localidad,nombre_colonia,municipio,nombre_municipio,sostenimiento,nivel,programa,hombres_1!,mujeres_1!,total_1!,hombres_2!,mujeres_2!,total_2!,hombres_3!,mujeres_3!,total_3!,hombres_4!,mujeres_4!,total_4!,hombres_5!,mujeres_5!,total_5!,hombres_6!,mujeres_6!,total_6!,hombres_total,mujeres_total,matricula_total,docentes,grupos,docenete_educacion_fisica,docente_actividades_artisticas,docente_actividades_tecnonologicas,docente_de_idiomas,personal_de_administrativo_y_servicios,director_con_grupo,director_sin_grupo,total_de_personal
12964,12964,12964,14PES0277K,MATUTINO,INSTITUTO_CHAPULTEPEC,GONZALEZ_CARNICERITO_1420,1,TEPATITLAN_DE_MORELOS,SAN_MICHEL,93,TEPATITLAN_DE_MORELOS,PARTICULAR,SECUNDARIA,GENERAL,24,52,76,17,47,64,11,47,58,0,0,0,0,0,0,0,0,0,52,146,198,16,6,1,1,1,0,16,0,1,33
12965,12965,12965,14PES0276L,MATUTINO,COLEGIO_VALLARTA,MANUEL_CABALLERO_2337,1,GUADALAJARA,LADRON_DE_GUEVARA,39,GUADALAJARA,PARTICULAR,SECUNDARIA,GENERAL,7,14,21,19,10,29,11,5,16,0,0,0,0,0,0,0,0,0,37,29,66,13,3,1,1,1,0,4,1,0,17
12966,12966,12966,14DES0124B,MATUTINO,FRANCISCO_MARQUEZ,PADRE_CARLOS_ESQUEDA_RODRIGUEZ,1,ATOTONILCO_EL_ALTO,0,13,ATOTONILCO_EL_ALTO,FEDERALIZADO,SECUNDARIA,GENERAL,53,69,122,57,50,107,40,42,82,0,0,0,0,0,0,0,0,0,150,161,311,16,9,1,1,2,0,1,0,1,18
12967,12967,12967,14EES0081T,MATUTINO,FRANCISCO_RODRIGUEZ_GOMEZ,RAMON_CORONA_216,2,AJIJIC,SAN_ANTONIO_TLAYACAPAN,30,CHAPALA,ESTATAL,SECUNDARIA,GENERAL,41,42,83,45,36,81,38,41,79,0,0,0,0,0,0,0,0,0,124,119,243,20,6,0,0,0,0,4,0,1,25
12968,12968,12968,14DES0122D,MATUTINO,FRANCISCO_MONTES_DE_OCA,AVENIDA_SANTA_CECILIA_331,221,COLONIA_SANTA_CECILIA,0,73,SAN_JUAN_DE_LOS_LAGOS,FEDERALIZADO,SECUNDARIA,GENERAL,46,34,80,41,40,81,34,37,71,0,0,0,0,0,0,0,0,0,121,111,232,16,6,1,2,2,0,0,0,1,17
12969,12969,12969,14EST0032C,VESPERTINO,IGNACIO_DIAZ_MORALES,EJIDO_28,43,EL_QUINCE,LA_HIGUERA,70,EL_SALTO,ESTATAL,SECUNDARIA,TECNICA,73,92,165,82,55,137,63,72,135,0,0,0,0,0,0,0,0,0,218,219,437,33,11,3,3,2,0,2,0,1,36
12970,12970,12970,14EST0032C,MATUTINO,IGNACIO_DIAZ_MORALES,EJIDO_28,43,EL_QUINCE,LA_HIGUERA,70,EL_SALTO,ESTATAL,SECUNDARIA,TECNICA,73,100,173,76,87,163,63,77,140,0,0,0,0,0,0,0,0,0,212,264,476,28,12,3,1,3,0,7,0,2,37
12971,12971,12971,14PES0232O,VESPERTINO,CANICA,AVENIDA_DE_LA_PAZ_1639,1,GUADALAJARA,AMERICANA,39,GUADALAJARA,PARTICULAR,SECUNDARIA,GENERAL,0,1,1,1,2,3,1,1,2,0,0,0,0,0,0,0,0,0,2,4,6,8,3,0,1,1,0,1,0,1,10
12972,12972,12972,14EES0072L,MATUTINO,JUAN_DE_DIOS_ROBLEDO,POZOS_MORADOS,1,SAN_MIGUEL_EL_ALTO,0,78,SAN_MIGUEL_EL_ALTO,ESTATAL,SECUNDARIA,GENERAL,25,24,49,30,22,52,25,14,39,0,0,0,0,0,0,0,0,0,80,60,140,12,4,2,1,2,0,2,0,1,15
12973,12973,12973,14DTV0657U,MATUTINO,JUAN_SALVADOR_AGRAZ,JUAREZ,26,QUILILLA,0,88,TECOLOTLAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,8,5,13,5,9,14,4,6,10,0,0,0,0,0,0,0,0,0,17,20,37,3,3,0,0,0,0,0,1,0,3
12974,12974,12974,14DES0130M,MATUTINO,EFRAIN_GONZALEZ_LUNA,PROLONGACION_LOPEZ_RAYON,1,AUTLAN_DE_NAVARRO,COLONIA_PRIMAVERA,15,AUTLAN_DE_NAVARRO,FEDERALIZADO,SECUNDARIA,GENERAL,34,32,66,21,19,40,37,37,74,0,0,0,0,0,0,0,0,0,92,88,180,13,5,1,2,2,0,2,0,1,16
12975,12975,12975,14EES0071M,MATUTINO,LEOPOLDO_LEAL,LIBRAMIENTO,1,COCULA,LOMAS_DE_COCULA,24,COCULA,ESTATAL,SECUNDARIA,GENERAL,22,20,42,19,26,45,21,23,44,0,0,0,0,0,0,0,0,0,62,69,131,15,3,1,2,1,0,3,0,1,19
12976,12976,12976,14EES0075I,MATUTINO,JOSE_TRINIDAD_SALGADO,SAN_JUSTINO_ORONA,1,ZAPOPAN,LOMAS_DE_SAN_GONZALO,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,58,36,94,55,46,101,50,31,81,0,0,0,0,0,0,0,0,0,163,113,276,25,6,3,2,1,0,6,0,1,32
12977,12977,12977,14DES0131L,MATUTINO,JOSE_MARIANO_MICHELENA,CIRCUITO_PRINCIPAL,777,FRACCIONAMIENTO_RANCHO_ALEGRE,LOS_SILOS,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,SECUNDARIA,GENERAL,41,24,65,41,35,76,24,33,57,0,0,0,0,0,0,0,0,0,106,92,198,20,6,2,2,1,0,2,0,1,23
12978,12978,12978,14PES0260K,MATUTINO,ALONSO_MANUEL_ESCALANTE_Y_ESCALANTE,COLON_918,1,GUADALAJARA,MODERNA,39,GUADALAJARA,PARTICULAR,SECUNDARIA,GENERAL,14,13,27,9,7,16,10,8,18,0,0,0,0,0,0,0,0,0,33,28,61,10,3,1,1,1,0,12,0,1,23
12979,12979,12979,14PES0265F,MATUTINO,CENTRO_MIXTA,PALERMO_3060,1,GUADALAJARA,PRADOS_PROVIDENCIA,39,GUADALAJARA,PARTICULAR,SECUNDARIA,GENERAL,86,55,141,74,61,135,83,52,135,0,0,0,0,0,0,0,0,0,243,168,411,21,13,2,1,2,0,8,0,1,30
12980,12980,12980,14PST0047K,MATUTINO,COLEGIO_LA_PAZ,GENERAL_ARTEAGA_30,1,YAHUALICA_DE_GONZALEZ_GALLO,LA_CANTERA,118,YAHUALICA_DE_GONZALEZ_GALLO,PARTICULAR,SECUNDARIA,TECNICA,8,11,19,15,17,32,9,16,25,0,0,0,0,0,0,0,0,0,32,44,76,10,3,1,1,1,0,4,1,0,14
12981,12981,12981,14PES0264G,MATUTINO,NIAOS_HEROES,CUAUHTEMOC_25,1,TEPATITLAN_DE_MORELOS,TEPATITLAN_DE_MORELOS,93,TEPATITLAN_DE_MORELOS,PARTICULAR,SECUNDARIA,GENERAL,58,58,116,82,63,145,59,61,120,0,0,0,0,0,0,0,0,0,199,182,381,21,10,3,1,0,0,5,0,1,27
12982,12982,12982,14PES0268C,MATUTINO,JOSE,AVENIDA_VALLE_DE_ATEMAJAC_2445_6,1,ZAPOPAN,JARDINES_DEL_VALLE,120,ZAPOPAN,PARTICULAR,SECUNDARIA,GENERAL,35,33,68,33,39,72,33,35,68,0,0,0,0,0,0,0,0,0,101,107,208,10,6,1,1,1,0,2,0,1,13
12983,12983,12983,14PES0286S,MATUTINO,INSTITUTO_MEXICO_INGLES,MALLORGA_1215,1,GUADALAJARA,CHAPULTEPEC_COUNTRY,39,GUADALAJARA,PARTICULAR,SECUNDARIA,GENERAL,26,23,49,13,19,32,14,21,35,0,0,0,0,0,0,0,0,0,53,63,116,12,3,1,1,1,0,4,2,0,16
12984,12984,12984,14EES0083R,MATUTINO,ANTONIO_CASO_ANDRADE,AVENIDA_DE_LOS_MAESTROS,1,PUERTO_VALLARTA,EL_MAGISTERIO,67,PUERTO_VALLARTA,ESTATAL,SECUNDARIA,GENERAL,128,132,260,126,130,256,118,116,234,0,0,0,0,0,0,0,0,0,372,378,750,32,18,2,2,2,0,2,0,1,35
12985,12985,12985,14PES0293B,MATUTINO,CHAVEZ_PULIDO,JUAREZ_139,1,ZAPOTILTIC,ZAPOTILTIC,121,ZAPOTILTIC,PARTICULAR,SECUNDARIA,GENERAL,10,2,12,5,9,14,13,8,21,0,0,0,0,0,0,0,0,0,28,19,47,13,3,1,1,1,0,0,1,0,13
12986,12986,12986,14PES0294A,MATUTINO,EVEREST_ZAPOTLAN,CORREGIDORA_32_A,1,CIUDAD_GUZMAN,CIUDAD_GUZMAN,23,ZAPOTLAN_EL_GRANDE,PARTICULAR,SECUNDARIA,GENERAL,3,3,6,6,12,18,5,4,9,0,0,0,0,0,0,0,0,0,14,19,33,10,3,1,1,1,0,16,0,2,28
12987,12987,12987,14DES0133J,MATUTINO,CARLOS_ENRIQUE_CASTILLO_PERAZA,MARTINA_SOTO_669_A,1,VILLA_HIDALGO,MIRASOLES,116,VILLA_HIDALGO,FEDERALIZADO,SECUNDARIA,GENERAL,42,49,91,37,55,92,44,43,87,0,0,0,0,0,0,0,0,0,123,147,270,13,6,1,1,2,0,2,0,1,16
12988,12988,12988,14PES0291D,MATUTINO,MIGUEL_RUA,TULIPAN_528,1,TLAQUEPAQUE,SALVADOR_PORTILLO_LOPEZ,98,SAN_PEDRO_TLAQUEPAQUE,PARTICULAR,SECUNDARIA,GENERAL,8,7,15,3,7,10,7,8,15,0,0,0,0,0,0,0,0,0,18,22,40,9,3,1,1,1,0,0,0,1,10
12989,12989,12989,14PES0292C,MATUTINO,NUEVA_ESPAAA,MEMBRILLO_47,1,TLAQUEPAQUE,LAS_HUERTAS,98,SAN_PEDRO_TLAQUEPAQUE,PARTICULAR,SECUNDARIA,GENERAL,26,34,60,19,27,46,23,20,43,0,0,0,0,0,0,0,0,0,68,81,149,15,6,1,1,2,0,6,0,1,22
12990,12990,12990,14PES0250D,MATUTINO,CHAPALA,PROLONGACION_CHINCHORROS_19,1,CHAPALA,0,30,CHAPALA,PARTICULAR,SECUNDARIA,GENERAL,13,9,22,13,12,25,12,7,19,0,0,0,0,0,0,0,0,0,38,28,66,10,3,1,1,1,0,2,0,1,13
12991,12991,12991,14DES0138E,MATUTINO,GABRIEL_FLORES_GARCIA,VOLCAN_TLAJOMULCO,38,LA_UNION_DEL_CUATRO,CUMBRES,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,SECUNDARIA,GENERAL,91,74,165,87,70,157,82,98,180,0,0,0,0,0,0,0,0,0,260,242,502,28,12,2,3,3,0,4,0,2,34
12992,12992,12992,14DES0138E,VESPERTINO,GABRIEL_FLORES_GARCIA,VOLCAN_TLAJOMULCO,38,LA_UNION_DEL_CUATRO,CUMBRES,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,SECUNDARIA,GENERAL,99,88,187,101,87,188,0,0,0,0,0,0,0,0,0,0,0,0,200,175,375,2,11,0,0,0,0,0,0,1,3
12993,12993,12993,14DST0173C,MATUTINO,IGNACIA_ENCARNACION,AVENIDA_CIRCUITO_TERRANOVA,843,LOMAS_DEL_SUR,VILLAS_TERRANOVA,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,SECUNDARIA,TECNICA,129,113,242,122,119,241,90,111,201,0,0,0,0,0,0,0,0,0,341,343,684,27,14,4,3,3,0,8,0,1,36
12994,12994,12994,14DST0173C,VESPERTINO,IGNACIA_ENCARNACION,AVENIDA_CIRCUITO_TERRANOVA,843,LOMAS_DEL_SUR,VILLAS_TERRANOVA,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,SECUNDARIA,TECNICA,100,116,216,126,99,225,92,88,180,0,0,0,0,0,0,0,0,0,318,303,621,40,14,3,3,3,0,6,0,1,47
12995,12995,12995,14PES0290E,MATUTINO,SUMMERHILL_LOS_BELENES_ZAPOPAN,PASEO_DE_LOS_BAMBUES_853,1,ZAPOPAN,TABACHINES,120,ZAPOPAN,PARTICULAR,SECUNDARIA,GENERAL,17,8,25,14,10,24,14,13,27,0,0,0,0,0,0,0,0,0,45,31,76,9,3,1,1,1,0,2,1,0,11
12996,12996,12996,14PES0295Z,MATUTINO,COLEGIO_VALLADOLID,CAMINO_A_LAS_VIAS_300,35,SANTA_CRUZ_DEL_VALLE,0,97,TLAJOMULCO_DE_ZUAIGA,PARTICULAR,SECUNDARIA,GENERAL,37,34,71,38,32,70,31,42,73,0,0,0,0,0,0,0,0,0,106,108,214,13,6,1,1,1,0,10,0,1,24
12997,12997,12997,14DES0147M,MATUTINO,GUILLERMO_CHAVEZ_VEGA,SAN_JAIME,27,LA_PUNTA,LOMAS_DE_SAN_MIGUEL,101,TONALA,FEDERALIZADO,SECUNDARIA,GENERAL,55,67,122,55,65,120,49,56,105,0,0,0,0,0,0,0,0,0,159,188,347,19,9,1,2,1,0,6,0,1,26
12998,12998,12998,14DES0146N,MATUTINO,FELIX_BAAUELOS_JIMENEZ,FEDERACION_DE_OCCIDENTE_229,1,ARANDAS,CAJA_POPULAR,8,ARANDAS,FEDERALIZADO,SECUNDARIA,GENERAL,30,31,61,16,27,43,29,19,48,0,0,0,0,0,0,0,0,0,75,77,152,14,5,1,2,2,0,1,0,1,16
12999,12999,12999,14DTV0661G,MATUTINO,MARIO_PEREZ_ZERMEAO,PROLONGACION_HIDALGO_SUR_309,391,BUENAVISTA,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,13,15,28,4,11,15,10,4,14,0,0,0,0,0,0,0,0,0,27,30,57,2,3,0,0,0,0,1,1,0,3
13000,13000,13000,14DTV0662F,MATUTINO,MARTHA_ALICIA_VERDIN_CEDEAO,CONOCIDO,3,AGUA_DE_OBISPO,0,73,SAN_JUAN_DE_LOS_LAGOS,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,5,4,9,1,3,4,1,2,3,0,0,0,0,0,0,0,0,0,7,9,16,2,3,0,0,0,0,0,1,0,2
13001,13001,13001,14DES0145O,MATUTINO,ALMA_ROSA_PADILLA_RODRIGUEZ,ANACLETO_GONZALEZ_FLORES,1,ZAPOPAN,DEL_FRESNO,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,GENERAL,62,54,116,94,75,169,43,49,92,0,0,0,0,0,0,0,0,0,199,178,377,26,9,2,2,3,0,6,0,1,33
13002,13002,13002,14DES0148L,MATUTINO,GUILLERMO_GONZALEZ_CAMARENA,RAMON_LOPEZ_VELARDE_1664,1,ZAPOPAN,LA_CORONILLA,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,GENERAL,26,21,47,27,21,48,13,15,28,0,0,0,0,0,0,0,0,0,66,57,123,8,3,1,1,1,0,1,0,1,10
13003,13003,13003,14PES0298X,MATUTINO,INSTITUTO_JUAN_PABLO_II,ITURBIDE_116,1,MAGDALENA,LA_CAAITA,55,MAGDALENA,PARTICULAR,SECUNDARIA,GENERAL,16,16,32,20,12,32,16,9,25,0,0,0,0,0,0,0,0,0,52,37,89,12,3,1,1,1,0,2,0,1,15
13004,13004,13004,14DTV0660H,MATUTINO,JOAQUIN_GUTIERREZ_HERAS,FRANCISCO_VILLA,69,EMILIANO_ZAPATA,0,9,EL_ARENAL,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,13,6,19,11,5,16,6,7,13,0,0,0,0,0,0,0,0,0,30,18,48,2,3,0,0,0,0,0,1,0,2
13005,13005,13005,14PES0299W,MATUTINO,INSTITUTO_CULTURAL_FREINET,CIRCUNVALACION_PONIENTE_255,1,ZAPOPAN,CIUDAD_GRANJA,120,ZAPOPAN,PARTICULAR,SECUNDARIA,GENERAL,11,2,13,6,6,12,3,2,5,0,0,0,0,0,0,0,0,0,20,10,30,8,3,1,1,1,0,5,0,1,14
13006,13006,13006,14EES0089L,MATUTINO,HERNANDO_DE_MARTEL,GRANADA,822,HACIENDA_SANTA_FE,CHULAVISTA,97,TLAJOMULCO_DE_ZUAIGA,ESTATAL,SECUNDARIA,GENERAL,188,202,390,195,154,349,144,316,460,0,0,0,0,0,0,0,0,0,527,672,1199,51,23,4,5,5,0,3,1,0,54
13007,13007,13007,14EES0089L,VESPERTINO,HERNANDO_DE_MARTEL,GRANADA,822,HACIENDA_SANTA_FE,CHULAVISTA,97,TLAJOMULCO_DE_ZUAIGA,ESTATAL,SECUNDARIA,GENERAL,185,168,353,132,149,281,109,97,206,0,0,0,0,0,0,0,0,0,426,414,840,49,20,4,5,5,0,0,1,0,49
13008,13008,13008,14PES0300V,MATUTINO,CENTRO_EDUCATIVO_JOSE_CLEMENTE_OROZCO,TURQUESA_1885,1,ZAPOPAN,RESIDENCIAL_VICTORIA,120,ZAPOPAN,PARTICULAR,SECUNDARIA,GENERAL,13,7,20,15,11,26,7,7,14,0,0,0,0,0,0,0,0,0,35,25,60,11,3,1,1,1,0,3,0,1,15
13009,13009,13009,14EES0086O,MATUTINO,HERMINIO_LARIOS,JESUS_MARTINEZ_2,1,TONALA,EL_SANCHEZ__,101,TONALA,ESTATAL,SECUNDARIA,GENERAL,16,19,35,19,19,38,16,17,33,0,0,0,0,0,0,0,0,0,51,55,106,9,3,1,1,1,0,0,1,0,9
13010,13010,13010,14DES0144P,MATUTINO,GONZALO_CHAPELA_Y_BLANCO,PRADO_DE_LOS_LIRIOS,1,TONALA,RESIDENCIAS_EL_PRADO,101,TONALA,FEDERALIZADO,SECUNDARIA,GENERAL,35,28,63,36,28,64,31,31,62,0,0,0,0,0,0,0,0,0,102,87,189,15,6,2,1,2,0,1,0,1,17
13011,13011,13011,14PES0301U,MATUTINO,CENTRO_EDUCATIVO_VALLADOLID_UNIDAD_TONALA,SAN_VICENTE_1100,1,TONALA,LA_PROVIDENCIA,101,TONALA,PARTICULAR,SECUNDARIA,GENERAL,32,39,71,36,34,70,29,24,53,0,0,0,0,0,0,0,0,0,97,97,194,11,6,1,1,1,0,5,0,1,17
13012,13012,13012,14PES0302T,MATUTINO,TERESA_BARBA_PALOMERA,XOCHIMILCO_111,1,TLAQUEPAQUE,EL_ALAMO,98,SAN_PEDRO_TLAQUEPAQUE,PARTICULAR,SECUNDARIA,GENERAL,18,32,50,19,15,34,18,17,35,0,0,0,0,0,0,0,0,0,55,64,119,13,6,1,1,1,0,3,0,1,17
13013,13013,13013,14EES0090A,MATUTINO,HIGINIO_RUVALCABA_ROMERO,VALLE_DORADO_4_ESTACIONES,38,LA_UNION_DEL_CUATRO,4_ESTACIONES,97,TLAJOMULCO_DE_ZUAIGA,ESTATAL,SECUNDARIA,GENERAL,129,122,251,80,94,174,96,93,189,0,0,0,0,0,0,0,0,0,305,309,614,32,15,3,3,3,0,5,0,1,38
13014,13014,13014,14EES0090A,VESPERTINO,HIGINIO_RUVALCABA_ROMERO,VALLE_DORADO_4_ESTACIONES,38,LA_UNION_DEL_CUATRO,4_ESTACIONES,97,TLAJOMULCO_DE_ZUAIGA,ESTATAL,SECUNDARIA,GENERAL,165,68,233,76,86,162,107,83,190,0,0,0,0,0,0,0,0,0,348,237,585,43,15,3,2,3,0,3,0,1,47
13015,13015,13015,14PES0310B,MATUTINO,NUEVA_GALICIA,ANTIGUO_CAMINO_A_SAN_ISIDRO_MAZATEPEC_1985,25,SAN_AGUSTIN,0,97,TLAJOMULCO_DE_ZUAIGA,PARTICULAR,SECUNDARIA,GENERAL,22,29,51,30,24,54,26,28,54,0,0,0,0,0,0,0,0,0,78,81,159,11,6,1,1,1,0,4,0,1,16
13016,13016,13016,14PES0274N,MATUTINO,JOSE_CARDENAL_SALAZAR,FRANCISCO_I_MADERO_808,1,GUADALAJARA,GUADALAJARA,39,GUADALAJARA,PARTICULAR,SECUNDARIA,GENERAL,11,12,23,7,4,11,8,10,18,0,0,0,0,0,0,0,0,0,26,26,52,11,3,1,1,1,0,4,0,1,16
13017,13017,13017,14EES0092Z,MATUTINO,GRISELDA_ALVAREZ_PONCE_DE_LEON,AVENIDA_ARTES,35,SANTA_CRUZ_DEL_VALLE,LOS_CANTAROS,97,TLAJOMULCO_DE_ZUAIGA,ESTATAL,SECUNDARIA,GENERAL,69,67,136,69,64,133,81,69,150,0,0,0,0,0,0,0,0,0,219,200,419,30,9,4,4,3,0,4,0,1,35
13018,13018,13018,14EES0092Z,VESPERTINO,GRISELDA_ALVAREZ_PONCE_DE_LEON,AVENIDA_ARTES,35,SANTA_CRUZ_DEL_VALLE,LOS_CANTAROS,97,TLAJOMULCO_DE_ZUAIGA,ESTATAL,SECUNDARIA,GENERAL,70,63,133,70,65,135,25,19,44,0,0,0,0,0,0,0,0,0,165,147,312,26,7,2,2,1,0,0,1,0,26
13019,13019,13019,14EES0091Z,VESPERTINO,GERARDO_MURILLO,VALLE_DE_ZAPOPAN,758,VALLE_DE_LOS_MOLINOS,VALLE_DE_LOS_MOLINOS,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,86,73,159,85,95,180,68,53,121,0,0,0,0,0,0,0,0,0,239,221,460,31,11,3,3,4,0,4,0,1,36
13020,13020,13020,14EES0091Z,MATUTINO,GERARDO_MURILLO,VALLE_DE_ZAPOPAN,758,VALLE_DE_LOS_MOLINOS,VALLE_DE_LOS_MOLINOS,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,115,91,206,65,70,135,66,66,132,0,0,0,0,0,0,0,0,0,246,227,473,35,11,3,4,4,0,6,0,1,42
13021,13021,13021,14DTV0664D,MATUTINO,ADOLFO_SANCHEZ_VAZQUEZ,CONOCIDO,106,EL_SOPIAL,0,13,ATOTONILCO_EL_ALTO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,10,1,11,6,3,9,3,6,9,0,0,0,0,0,0,0,0,0,19,10,29,2,3,0,0,0,0,0,1,0,2
13022,13022,13022,14PES0308N,MATUTINO,COLEGIO_MEXICO,CUAUHTEMOC_25,11,SAN_JUAN_COSALA,0,50,JOCOTEPEC,PARTICULAR,SECUNDARIA,GENERAL,7,4,11,15,6,21,9,1,10,0,0,0,0,0,0,0,0,0,31,11,42,10,3,1,1,1,0,3,0,1,14
13023,13023,13023,14EES0096V,MATUTINO,OCTAVIO_PAZ_LOZANO,TLALPAN,1,ZAPOPAN,EL_BRISEAO,120,ZAPOPAN,ESTATAL,SECUNDARIA,GENERAL,48,40,88,55,56,111,39,36,75,0,0,0,0,0,0,0,0,0,142,132,274,22,7,3,1,2,0,3,0,1,26
13024,13024,13024,14PES0312Z,MATUTINO,LUIS_NAVARRO,LOPEZ_MATEOS_115,1,TEQUILA,LOPEZ_MATEOS,94,TEQUILA,PARTICULAR,SECUNDARIA,GENERAL,14,15,29,8,18,26,18,13,31,0,0,0,0,0,0,0,0,0,40,46,86,10,3,1,1,1,0,6,1,0,16
13025,13025,13025,14PES0306P,MATUTINO,CARLOS_FUENTES,JUAREZ_134,1,TEOCALTICHE,TEOCALTICHE,91,TEOCALTICHE,PARTICULAR,SECUNDARIA,GENERAL,18,26,44,21,21,42,17,15,32,0,0,0,0,0,0,0,0,0,56,62,118,14,5,1,1,2,0,3,0,1,18
13026,13026,13026,14PST0048J,VESPERTINO,COLEGIO_ANA_FREUD,AVENIDA_REPUBLICA_1716,1,GUADALAJARA,BLANCO_Y_CUELLAR,39,GUADALAJARA,PARTICULAR,SECUNDARIA,TECNICA,13,10,23,11,13,24,4,10,14,0,0,0,0,0,0,0,0,0,28,33,61,12,3,1,1,1,0,2,0,1,15
13027,13027,13027,14PES0325D,MATUTINO,CUAUHTEMOC,CUAUHTEMOC_10,1,OCOTLAN,FERROCARRIL,63,OCOTLAN,PARTICULAR,SECUNDARIA,GENERAL,9,4,13,12,12,24,13,4,17,0,0,0,0,0,0,0,0,0,34,20,54,7,3,1,1,1,0,2,0,1,10
13028,13028,13028,14PES0324E,MATUTINO,INSTITUTO_TEPEYAC_CAMPUS_PUERTO_VALLARTA,MANUEL_LEPE_181,31,LAS_JUNTAS,PASEO_LAS_PALMAS,67,PUERTO_VALLARTA,PARTICULAR,SECUNDARIA,GENERAL,13,13,26,14,15,29,9,12,21,0,0,0,0,0,0,0,0,0,36,40,76,10,3,1,1,1,0,0,0,1,11
13029,13029,13029,14PES0314Y,MATUTINO,CAMPOVERDE_VALLARTA,CAMINO_A_BOCA_DE_TOMATES_170,31,LAS_JUNTAS,0,67,PUERTO_VALLARTA,PARTICULAR,SECUNDARIA,GENERAL,12,16,28,13,15,28,11,11,22,0,0,0,0,0,0,0,0,0,36,42,78,10,3,1,1,1,0,4,0,1,15
13030,13030,13030,14PES0321H,MATUTINO,COLEGIO_PIONEROS_DE_EDUCACION_AVANZADA,AVENIDA_ACUEDUCTO_1725,1,TLAQUEPAQUE,MANUEL_LOPEZ_COTILLA,98,SAN_PEDRO_TLAQUEPAQUE,PARTICULAR,SECUNDARIA,GENERAL,90,89,179,86,92,178,91,86,177,0,0,0,0,0,0,0,0,0,267,267,534,14,12,1,1,1,0,7,0,1,22
13031,13031,13031,14PES0322G,MATUTINO,CALMECAC,12_DE_DICIEMBRE_67,13,LAS_PINTAS,0,70,EL_SALTO,PARTICULAR,SECUNDARIA,GENERAL,14,11,25,11,19,30,16,13,29,0,0,0,0,0,0,0,0,0,41,43,84,12,3,1,1,2,0,1,1,0,13
13032,13032,13032,14PES0336J,MATUTINO,COLEGIO_MONTESSORI_SIGLO_XXI,AVENIDA_DE_LA_MANCHA_1435,1,ZAPOPAN,LOMAS_DE_ZAPOPAN,120,ZAPOPAN,PARTICULAR,SECUNDARIA,GENERAL,14,13,27,9,11,20,9,7,16,0,0,0,0,0,0,0,0,0,32,31,63,7,4,1,1,0,0,2,0,1,10
13033,13033,13033,14PES0335K,VESPERTINO,PABLO_PICASSO,PRIVADA_LA_PALMA_2515,1,GUADALAJARA,VILLA_DE_GUADALUPE,39,GUADALAJARA,PARTICULAR,SECUNDARIA,GENERAL,14,8,22,10,7,17,1,3,4,0,0,0,0,0,0,0,0,0,25,18,43,9,3,1,1,1,0,1,1,0,10
13034,13034,13034,14PES0345R,MATUTINO,COLEGIO_NUEVO_CORDOBA,RAMON_CORONA_684_B,25,SAN_AGUSTIN,SANTA_ANITA_CAMINO_REAL,97,TLAJOMULCO_DE_ZUAIGA,PARTICULAR,SECUNDARIA,GENERAL,32,35,67,27,25,52,19,24,43,0,0,0,0,0,0,0,0,0,78,84,162,15,7,1,1,1,0,1,1,0,16
13035,13035,13035,14PES0344S,MATUTINO,JEFFERSON,ABASOLO_178,1,PUERTO_VALLARTA,EL_PITILLAL,67,PUERTO_VALLARTA,PARTICULAR,SECUNDARIA,GENERAL,13,12,25,4,6,10,8,6,14,0,0,0,0,0,0,0,0,0,25,24,49,12,4,1,1,1,0,4,0,1,17
13036,13036,13036,14PES0343T,VESPERTINO,NIAOS_HEROES,31_DE_JULIO_76,1,EL_ARENAL,LA_ALTAMIRA,9,EL_ARENAL,PARTICULAR,SECUNDARIA,GENERAL,3,5,8,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,6,9,15,10,2,1,1,1,0,0,1,0,10
13037,13037,13037,14PES0350C,MATUTINO,COLEGIO_REAL_TLAQUEPAQUE,NUEVA_ITALIA_103,1,TLAQUEPAQUE,BRISAS_DE_CHAPALA,98,SAN_PEDRO_TLAQUEPAQUE,PARTICULAR,SECUNDARIA,GENERAL,10,2,12,7,5,12,2,4,6,0,0,0,0,0,0,0,0,0,19,11,30,10,3,1,1,1,0,4,0,1,15
